5elV0XROI5Nnij88fWoAMC | 1 | Maria Alcina - Filho maravilha (Fio maravilha) | auto=None | sp=1974 it=- mb=- | ?
1FkoVC85Ds3mFoK0fVqEqP | 136 | The Offspring - Self Esteem | auto=None | sp=1994 it=- mb=- | ?
3K7Q9PHUWPTaknlbFPThn2 | 137 | Kool & The Gang - Celebration | auto=None | sp=1980 it=- mb=- | ?
1PckUlxKqWQs3RlWXVBLw3 | 138 | Lizzo - About Damn Time | auto=None | sp=2022 it=- mb=- | ?
7o2CTH4ctstm8TNelqjb51 | 139 | Guns N' Roses - Sweet Child O' Mine | auto=None | sp=1987 it=- mb=- | ?
2374M0fQpWi3dLnB54qaLX | 140 | TOTO - Africa | auto=None | sp=1982 it=- mb=- | ?
7wglwZzZoWUr8sOECwpu6L | 141 | Racionais MC's - Diário de um Detento | auto=None | sp=1997 it=- mb=- | ?
16scTw9vzkxj0kIMNbTmeY | 142 | Cidade Negra - A Cor do Sol | auto=None | sp=1998 it=- mb=- | ?
6JGQ98So2ik5GVI9ydQ2Yh | 143 | No Doubt - Don't Speak | auto=None | sp=2003 it=- mb=- | ?
5sj197xVLlMuwxgSCXYEkU | 144 | Glenn Miller - In The Mood | auto=None | sp=2005 it=- mb=- | ?
33LC84JgLvK2KuW43MfaNq | 145 | Céline Dion - My Heart Will Go On - Love Theme from "Titanic" | auto=None | sp=1997 it=- mb=- | ?
6U03Orwr5Dxt8jahLnQpYV | 146 | Jorge Ben Jor - Mas, Que Nada! | auto=None | sp=1963 it=- mb=- | ?
57dsGvnWJyr3zx3zGNyrH8 | 147 | Elizeth Cardoso - Chega de Saudade | auto=None | sp=1958 it=- mb=- | ?
3bk6sZAoYDNCdpIOfGM0pQ | 148 | Gloria Groove - A QUEDA | auto=None | sp=2022 it=- mb=- | ?
7nxo5gRHpcsIZy7n0mdCv7 | 149 | Ivete Sangalo - Energia de Gostosa | auto=None | sp=2024 it=- mb=- | ?
0zZnBbRW4Dt4cJKVtUQFwF | 150 | Gusttavo Lima - Balada - Ao Vivo | auto=None | sp=2011 it=- mb=- | ?
3CRDbSIZ4r5MsZ0YwxuEkn | 151 | Twenty One Pilots - Stressed Out | auto=None | sp=2015 it=- mb=- | ?
4I7DV3MIgxJGlObiy9s6nx | 152 | Shania Twain - That Don't Impress Me Much | auto=None | sp=1999 it=- mb=- | ?
5b7F1UQeVZjEHS79hyapjJ | 153 | Sandy e Junior - Imortal | auto=None | sp=1999 it=- mb=- | ?
7e89621JPkKaeDSTQ3avtg | 154 | Lynyrd Skynyrd - Sweet Home Alabama | auto=None | sp=1974 it=- mb=- | ?
3PQLYVskjUeRmRIfECsL0X | 155 | Bob Marley & The Wailers - No Woman No Cry | auto=None | sp=1974 it=- mb=- | ?
0TK2YIli7K1leLovkQiNik | 156 | Shawn Mendes, Camila Cabello - Señorita | auto=None | sp=2019 it=- mb=- | ?
3h5zik31hTTat9jmpCZZNC | 157 | The Smashing Pumpkins - 1979 | auto=None | sp=2001 it=- mb=- | ?
4BFMQ15vXr626UOoZL8bUI | 158 | Bill Medley, Jennifer Warnes - (I've Had) The Time of My Life - From "Dirty Dancing" Soundtrack | auto=None | sp=2004 it=- mb=- | ?
2eF8pWbiivYsYRpbntYsnc | 159 | Stevie Wonder - Signed, Sealed, Delivered (I'm Yours) | auto=None | sp=1970 it=- mb=- | ?
0Dmnb3C3GaGdyjlyWaWLDr | 160 | Os Mutantes - Panis Et Circenses | auto=None | sp=1968 it=- mb=- | ?
2LawezPeJhN4AWuSB0GtAU | 161 | Creedence Clearwater Revival - Have You Ever Seen The Rain | auto=None | sp=1970 it=- mb=- | ?
0KMGxYKeUzK9wc5DZCt3HT | 162 | Chicago - If You Leave Me Now | auto=None | sp=1976 it=- mb=- | ?
6uUORbJHSVvBoX6qp9cDda | 163 | Titãs - Sonífera ilha | auto=None | sp=1984 it=- mb=- | ?
1pydT12pGHLgfj3JLxWIUB | 164 | Billy Idol - White Wedding – Part 1 | auto=None | sp=2009 it=- mb=- | ?
3FdHgoJbH3DXNtGLh56pFu | 165 | Miami Sound Machine, Gloria Estefan - Conga! | auto=None | sp=1985 it=- mb=- | ?
4SGBuq37Ol4HJr7pQqFMKa | 166 | Sonny & Cher - I Got You Babe | auto=None | sp=1965 it=- mb=- | ?
4MloswMM3eu7dHZ7MOzW3i | 167 | Enrique Iglesias - Do You Know? (The Ping Pong Song) | auto=None | sp=2007 it=- mb=- | ?
2tUBqZG2AbRi7Q0BIrVrEj | 168 | Whitney Houston - I Wanna Dance with Somebody (Who Loves Me) | auto=None | sp=1987 it=- mb=- | ?
2IHaGyfxNoFPLJnaEg4GTs | 169 | Haddaway - What Is Love - 7" Mix | auto=None | sp=1993 it=- mb=- | ?
3di5hcvxxciiqwMH1jarhY | 170 | Adele - Set Fire to the Rain | auto=None | sp=2011 it=- mb=- | ?
3RUFFtZcBCkOgoFLLzmrWz | 171 | Mark Ronson, Amy Winehouse, Baby J - Valerie (feat. Amy Winehouse) - Baby J Remix Ft Rukus, Precha, Alex Blood and Malik | auto=None | sp=2008 it=- mb=- | ?
2XgDgIsVUOt9Lov5G4Wruy | 172 | George Michael, Aretha Franklin - I Knew You Were Waiting (For Me) | auto=None | sp=1998 it=- mb=- | ?
4AtL1paTEV1AXUmj3c4GTI | 173 | Raul Seixas - Gita | auto=None | sp=1974 it=- mb=- | ?
7xkQdy0cy5ymoWT7nedvLz | 174 | Jason Derulo - Whatcha Say | auto=None | sp=2010 it=- mb=- | ?
2DnJjbjNTV9Nd5NOa1KGba | 175 | Carly Simon - You're So Vain | auto=None | sp=1972 it=- mb=- | ?
0UAJH0k4k3slcE83a9UGCe | 176 | The Kinks - Lola | auto=None | sp=1970 it=- mb=- | ?
017PF4Q3l4DBUiWoXk4OWT | 177 | Dua Lipa - Break My Heart | auto=None | sp=2020 it=- mb=- | ?
3cR6v2bOwqi7znC8P5Vs1T | 178 | Chico Science, Nação Zumbi - Maracatu Atômico | auto=None | sp=1996 it=- mb=- | ?
3unsLiH5FXmaDWtT5Imolu | 179 | Alicia Keys - Fallin' | auto=None | sp=2001 it=- mb=- | ?
4SDWMFvYJKtK1QPhIOeZhd | 180 | Lorde - Royals | auto=None | sp=2013 it=- mb=- | ?
1mXuMM6zjPgjL4asbBsgnt | 181 | Katy Perry - Firework | auto=None | sp=2010 it=- mb=- | ?
63lNKw8FiWJG5xsXYeMaY4 | 182 | Banda Eva - Me Abraça | auto=None | sp=1995 it=- mb=- | ?
4EI8VuxUuIHKfafU72emqz | 183 | Mariah Carey - We Belong Together | auto=None | sp=2005 it=- mb=- | ?
5ivya8USJX3ezDjd2FYSXa | 184 | Munhoz & Mariano - Camaro Amarelo | auto=None | sp=2012 it=- mb=- | ?
2oWMI54r0qT4N8Xb4C76vq | 185 | Roxette - The Look | auto=None | sp=1988 it=- mb=- | ?
2M9ro2krNb7nr7HSprkEgo | 186 | Tracy Chapman - Fast Car | auto=None | sp=1988 it=- mb=- | ?
0xmjwnQ3FNE6HuWCt2nHdZ | 187 | Black Eyed Peas - Where Is The Love? | auto=None | sp=2003 it=- mb=- | ?
47BBI51FKFwOMlIiX6m8ya | 188 | Backstreet Boys - I Want It That Way | auto=None | sp=1999 it=- mb=- | ?
0aoQV1TuaTrcpJaMfJ3wgj | 189 | Caetano Veloso - Alegria, Alegria - Remastered 2006 | auto=None | sp=1968 it=- mb=- | ?
6YffUZJ2R06kyxyK6onezL | 190 | Johnny Cash - Ring of Fire | auto=None | sp=1963 it=- mb=- | ?
6dHTkQYY3zdR9i9Nj0IGVW | 191 | Reel 2 Real, The Mad Stuntman, Erick Morillo - I Like To Move It (feat. The Mad Stuntman) - Erick "More" Album Mix | auto=None | sp=1994 it=- mb=- | ?
6tAug9ksGLZb2z1RfPZJMo | 192 | Marisa Monte - Bem Que Se Quis - Ao Vivo | auto=None | sp=1989 it=- mb=- | ?
62oaDoBveZxvZb94ziiMXi | 193 | Gotye, Kimbra - Somebody That I Used to Know | auto=None | sp=2011 it=- mb=- | ?
2pgbGOb00WrlXY3ZRFKn7v | 194 | Robin Thicke, T.I., Pharrell Williams - Blurred Lines | auto=None | sp=2020 it=- mb=- | ?
0gmbgwZ8iqyMPmXefof8Yf | 195 | Nickelback - How You Remind Me | auto=None | sp=2001 it=- mb=- | ?
3LUWWox8YYykohBbHUrrxd | 196 | Kesha - We R Who We R | auto=None | sp=2010 it=- mb=- | ?
6naxalmIoLFWR0siv8dnQQ | 197 | Britney Spears - Oops!...I Did It Again | auto=None | sp=2000 it=- mb=- | ?
2tpWsVSb9UEmDRxAl1zhX1 | 198 | OneRepublic - Counting Stars | auto=None | sp=2013 it=- mb=- | ?
2dCmGcEOQrMQhMMS8Vj7Ca | 199 | Rick James - Super Freak | auto=None | sp=1981 it=- mb=- | ?
5gJKsGij5oGt5H5RSFYXPa | 200 | The Champs - Tequila | auto=None | sp=1994 it=- mb=- | ?
2rTYgHxgcndkUrRoU7x0Sv | 201 | Culture Beat - Mr. Vain | auto=None | sp=1993 it=- mb=- | ?
3peAMPXkq30Ggdyd9JhJY8 | 202 | Chitãozinho & Xororó - Fio De Cabelo | auto=None | sp=1982 it=- mb=- | ?
6cbZb9mVAc5s8HtwklLoI0 | 203 | LUDMILLA - Cheguei | auto=None | sp=2016 it=- mb=- | ?
7v7J6S6Ms6aewGQMdg0b26 | 204 | Grupo Fundo De Quintal - Só Pra Contrariar | auto=None | sp=1986 it=- mb=- | ?
7FwBtcecmlpc1sLySPXeGE | 205 | Bruce Springsteen - Dancing In the Dark | auto=None | sp=1984 it=- mb=- | ?
